split,row_id,template,source_prompt,source_target,system_message,user_message,assistant_message,meta_json
train,2252,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> FFT1561, <TXWY> Juliet, Foxtrot, <GATE> B4 [Pilot]: Greensboro Ground, <F#> FFT1561, clear of active, request taxi to Gate <GATE> B4.","[ATC]: FFT1561, taxi to Gate B4 via Juliet, Foxtrot.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, FFT1561, clear of active, request taxi to Gate B4.
Structured context:
- callsign: FFT1561
- runway: 23L
- taxi_route: Juliet, Foxtrot
- gate: B4
- wind_dir_deg: 270
- wind_spd_kt: 10
- distance_mi: 7
- distance_nm: 6.7
- pilot_alt_ft: 8000
- assigned_alt_ft: 3000
- hold_short_runway: 32
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: FFT1561, taxi to Gate B4 via Juliet, Foxtrot.
SLOT_GROUNDING: callsign=FFT1561; runway=23L; taxiway=JULIET,FOXTROT; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=32; cross_runway=NA","{""callsign"": ""FFT1561"", ""pilot_alt"": 8000, ""assign_alt"": 3000, ""dist_nm"": 6.7, ""dist_mi"": 7, ""rwy"": ""23L"", ""hs_rwy"": ""32"", ""wind_dir"": 270, ""wind_spd"": 10, ""gate"": ""B4"", ""route"": ""Juliet, Foxtrot""}"
train,2253,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> JBU700, <TXWY> Golf, Charlie, Lima, <GATE> A3 [Pilot]: Greensboro Ground, <F#> JBU700, clear of active, request taxi to Gate <GATE> A3.","[ATC]: JBU700, taxi to Gate A3 via Golf, Charlie, Lima.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, JBU700, clear of active, request taxi to Gate A3.
Structured context:
- callsign: JBU700
- runway: 05L
- taxi_route: Golf, Charlie, Lima
- gate: A3
- wind_dir_deg: 180
- wind_spd_kt: 6
- distance_mi: 15
- distance_nm: 19.3
- pilot_alt_ft: 10000
- assigned_alt_ft: 3000
- hold_short_runway: 32
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: JBU700, taxi to Gate A3 via Golf, Charlie, Lima.
SLOT_GROUNDING: callsign=JBU700; runway=05L; taxiway=GOLF,CHARLIE,LIMA; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=32; cross_runway=NA","{""callsign"": ""JBU700"", ""pilot_alt"": 10000, ""assign_alt"": 3000, ""dist_nm"": 19.3, ""dist_mi"": 15, ""rwy"": ""05L"", ""hs_rwy"": ""32"", ""wind_dir"": 180, ""wind_spd"": 6, ""gate"": ""A3"", ""route"": ""Golf, Charlie, Lima""}"
train,2254,ground_taxi_hold_short,"[Instruction]: You are ATC Ground Control. Issue taxi instructions and include a hold short restriction when required. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Runway <RWY> [RUNWAY] via <TXWY> [ROUTE], hold short of Runway <HSRWY> [RUNWAY]. [Scenario]: <F#> SWA2929, <GATE> B4, <RWY> 32, <TXWY> Foxtrot, Delta, <HSRWY> 05R [Pilot]: Greensboro Ground, <F#> SWA2929, at Gate <GATE> B4, request taxi to Runway <RWY> 32.","[ATC]: SWA2929, taxi to Runway 32 via Foxtrot, Delta, hold short of Runway 05R.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, SWA2929, at Gate B4, request taxi to Runway 32.
Structured context:
- callsign: SWA2929
- runway: 32
- taxi_route: Foxtrot, Delta
- gate: B4
- wind_dir_deg: 310
- wind_spd_kt: 13
- distance_mi: 15
- distance_nm: 16.8
- pilot_alt_ft: 8000
- assigned_alt_ft: 4000
- hold_short_runway: 05R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA2929, taxi to Runway 32 via Foxtrot, Delta, hold short of Runway 05R.
SLOT_GROUNDING: callsign=SWA2929; runway=05R,32; taxiway=FOXTROT,DELTA; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05R; cross_runway=NA","{""callsign"": ""SWA2929"", ""pilot_alt"": 8000, ""assign_alt"": 4000, ""dist_nm"": 16.8, ""dist_mi"": 15, ""rwy"": ""32"", ""hs_rwy"": ""05R"", ""wind_dir"": 310, ""wind_spd"": 13, ""gate"": ""B4"", ""route"": ""Foxtrot, Delta""}"
train,2255,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> JBU7408, <WIND> 280 at 7, <RWY> 32, <DIST> 13mi [Pilot]: Greensboro Tower, <F#> JBU7408, <DIST> 13 miles out.","[ATC]: JBU7408, wind 280 at 7, Runway 32 cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, JBU7408, 13 miles out.
Structured context:
- callsign: JBU7408
- runway: 32
- taxi_route: Kilo, Foxtrot
- gate: A5
- wind_dir_deg: 280
- wind_spd_kt: 7
- distance_mi: 13
- distance_nm: 12.7
- pilot_alt_ft: 10000
- assigned_alt_ft: 4000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: JBU7408, wind 280 at 7, Runway 32 cleared to land.
SLOT_GROUNDING: callsign=JBU7408; runway=32; taxiway=KILO,FOXTROT; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""JBU7408"", ""pilot_alt"": 10000, ""assign_alt"": 4000, ""dist_nm"": 12.7, ""dist_mi"": 13, ""rwy"": ""32"", ""hs_rwy"": ""05L"", ""wind_dir"": 280, ""wind_spd"": 7, ""gate"": ""A5"", ""route"": ""Kilo, Foxtrot""}"
train,2256,approach_descend_expect_ils,"[Instruction]: You are ATC Approach Control. Acknowledge the inbound call and assign a descent clearance. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], radar contact, descend and maintain <NEW_ALT> [ALT], expect ILS Runway <RWY> [RUNWAY]. [Scenario]: <F#> UAL5624, <ALT> 5000ft, <RWY> 32, <DIST> 3.5NM [Pilot]: Greensboro Approach, <F#> UAL5624, level 8000 feet, inbound for landing.","[ATC]: UAL5624, radar contact, descend and maintain 5000, expect ILS Runway 32.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Approach, UAL5624, level 8000 feet, inbound for landing.
Structured context:
- callsign: UAL5624
- runway: 32
- taxi_route: Foxtrot, Charlie
- gate: B4
- wind_dir_deg: 280
- wind_spd_kt: 13
- distance_mi: 4
- distance_nm: 3.5
- pilot_alt_ft: 8000
- assigned_alt_ft: 5000
- hold_short_runway: 05R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: UAL5624, radar contact, descend and maintain 5000, expect ILS Runway 32.
SLOT_GROUNDING: callsign=UAL5624; runway=32; taxiway=FOXTROT,CHARLIE; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05R; cross_runway=NA","{""callsign"": ""UAL5624"", ""pilot_alt"": 8000, ""assign_alt"": 5000, ""dist_nm"": 3.5, ""dist_mi"": 4, ""rwy"": ""32"", ""hs_rwy"": ""05R"", ""wind_dir"": 280, ""wind_spd"": 13, ""gate"": ""B4"", ""route"": ""Foxtrot, Charlie""}"
train,2257,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> FFT6402, <WIND> 190 at 7, <RWY> 23L, <DIST> 10mi [Pilot]: Greensboro Tower, <F#> FFT6402, <DIST> 10 miles out.","[ATC]: FFT6402, wind 190 at 7, Runway 23L cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, FFT6402, 10 miles out.
Structured context:
- callsign: FFT6402
- runway: 23L
- taxi_route: Bravo, Hotel, Alpha
- gate: A3
- wind_dir_deg: 190
- wind_spd_kt: 7
- distance_mi: 10
- distance_nm: 9.8
- pilot_alt_ft: 10000
- assigned_alt_ft: 3000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: FFT6402, wind 190 at 7, Runway 23L cleared to land.
SLOT_GROUNDING: callsign=FFT6402; runway=23L; taxiway=BRAVO,HOTEL,ALPHA; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""FFT6402"", ""pilot_alt"": 10000, ""assign_alt"": 3000, ""dist_nm"": 9.8, ""dist_mi"": 10, ""rwy"": ""23L"", ""hs_rwy"": ""05L"", ""wind_dir"": 190, ""wind_spd"": 7, ""gate"": ""A3"", ""route"": ""Bravo, Hotel, Alpha""}"
train,2258,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> FFT3892, <TXWY> Foxtrot, Kilo, <GATE> C3 [Pilot]: Greensboro Ground, <F#> FFT3892, clear of active, request taxi to Gate <GATE> C3.","[ATC]: FFT3892, taxi to Gate C3 via Foxtrot, Kilo.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, FFT3892, clear of active, request taxi to Gate C3.
Structured context:
- callsign: FFT3892
- runway: 23L
- taxi_route: Foxtrot, Kilo
- gate: C3
- wind_dir_deg: 250
- wind_spd_kt: 8
- distance_mi: 15
- distance_nm: 19.6
- pilot_alt_ft: 9000
- assigned_alt_ft: 5000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: FFT3892, taxi to Gate C3 via Foxtrot, Kilo.
SLOT_GROUNDING: callsign=FFT3892; runway=23L; taxiway=FOXTROT,KILO; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""FFT3892"", ""pilot_alt"": 9000, ""assign_alt"": 5000, ""dist_nm"": 19.6, ""dist_mi"": 15, ""rwy"": ""23L"", ""hs_rwy"": ""05L"", ""wind_dir"": 250, ""wind_spd"": 8, ""gate"": ""C3"", ""route"": ""Foxtrot, Kilo""}"
train,2259,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> SWA69, <WIND> 290 at 10, <RWY> 23L, <DIST> 14mi [Pilot]: Greensboro Tower, <F#> SWA69, <DIST> 14 miles out.","[ATC]: SWA69, wind 290 at 10, Runway 23L cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, SWA69, 14 miles out.
Structured context:
- callsign: SWA69
- runway: 23L
- taxi_route: Lima, Kilo, Bravo
- gate: C3
- wind_dir_deg: 290
- wind_spd_kt: 10
- distance_mi: 14
- distance_nm: 13.8
- pilot_alt_ft: 6000
- assigned_alt_ft: 5000
- hold_short_runway: 14
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA69, wind 290 at 10, Runway 23L cleared to land.
SLOT_GROUNDING: callsign=SWA69; runway=23L; taxiway=LIMA,KILO,BRAVO; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=14; cross_runway=NA","{""callsign"": ""SWA69"", ""pilot_alt"": 6000, ""assign_alt"": 5000, ""dist_nm"": 13.8, ""dist_mi"": 14, ""rwy"": ""23L"", ""hs_rwy"": ""14"", ""wind_dir"": 290, ""wind_spd"": 10, ""gate"": ""C3"", ""route"": ""Lima, Kilo, Bravo""}"
train,2260,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> ASA3209, <TXWY> Alpha, Delta, Lima, <GATE> B6 [Pilot]: Greensboro Ground, <F#> ASA3209, clear of active, request taxi to Gate <GATE> B6.","[ATC]: ASA3209, taxi to Gate B6 via Alpha, Delta, Lima.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, ASA3209, clear of active, request taxi to Gate B6.
Structured context:
- callsign: ASA3209
- runway: 05L
- taxi_route: Alpha, Delta, Lima
- gate: B6
- wind_dir_deg: 290
- wind_spd_kt: 10
- distance_mi: 15
- distance_nm: 24.1
- pilot_alt_ft: 7000
- assigned_alt_ft: 3000
- hold_short_runway: 23R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: ASA3209, taxi to Gate B6 via Alpha, Delta, Lima.
SLOT_GROUNDING: callsign=ASA3209; runway=05L; taxiway=ALPHA,DELTA,LIMA; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23R; cross_runway=NA","{""callsign"": ""ASA3209"", ""pilot_alt"": 7000, ""assign_alt"": 3000, ""dist_nm"": 24.1, ""dist_mi"": 15, ""rwy"": ""05L"", ""hs_rwy"": ""23R"", ""wind_dir"": 290, ""wind_spd"": 10, ""gate"": ""B6"", ""route"": ""Alpha, Delta, Lima""}"
train,2261,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> JBU1342, <TXWY> Alpha, Delta, <GATE> A3 [Pilot]: Greensboro Ground, <F#> JBU1342, clear of active, request taxi to Gate <GATE> A3.","[ATC]: JBU1342, taxi to Gate A3 via Alpha, Delta.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, JBU1342, clear of active, request taxi to Gate A3.
Structured context:
- callsign: JBU1342
- runway: 05R
- taxi_route: Alpha, Delta
- gate: A3
- wind_dir_deg: 250
- wind_spd_kt: 14
- distance_mi: 15
- distance_nm: 19.5
- pilot_alt_ft: 9000
- assigned_alt_ft: 3000
- hold_short_runway: 23L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: JBU1342, taxi to Gate A3 via Alpha, Delta.
SLOT_GROUNDING: callsign=JBU1342; runway=05R; taxiway=ALPHA,DELTA; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23L; cross_runway=NA","{""callsign"": ""JBU1342"", ""pilot_alt"": 9000, ""assign_alt"": 3000, ""dist_nm"": 19.5, ""dist_mi"": 15, ""rwy"": ""05R"", ""hs_rwy"": ""23L"", ""wind_dir"": 250, ""wind_spd"": 14, ""gate"": ""A3"", ""route"": ""Alpha, Delta""}"
train,2262,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> SWA3455, <TXWY> Juliet, Delta, Alpha, <GATE> C5 [Pilot]: Greensboro Ground, <F#> SWA3455, clear of active, request taxi to Gate <GATE> C5.","[ATC]: SWA3455, taxi to Gate C5 via Juliet, Delta, Alpha.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, SWA3455, clear of active, request taxi to Gate C5.
Structured context:
- callsign: SWA3455
- runway: 05L
- taxi_route: Juliet, Delta, Alpha
- gate: C5
- wind_dir_deg: 250
- wind_spd_kt: 16
- distance_mi: 15
- distance_nm: 17.9
- pilot_alt_ft: 8000
- assigned_alt_ft: 4000
- hold_short_runway: 05R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA3455, taxi to Gate C5 via Juliet, Delta, Alpha.
SLOT_GROUNDING: callsign=SWA3455; runway=05L; taxiway=JULIET,DELTA,ALPHA; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05R; cross_runway=NA","{""callsign"": ""SWA3455"", ""pilot_alt"": 8000, ""assign_alt"": 4000, ""dist_nm"": 17.9, ""dist_mi"": 15, ""rwy"": ""05L"", ""hs_rwy"": ""05R"", ""wind_dir"": 250, ""wind_spd"": 16, ""gate"": ""C5"", ""route"": ""Juliet, Delta, Alpha""}"
train,2263,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> DAL5892, <WIND> 330 at 7, <RWY> 32, <DIST> 10mi [Pilot]: Greensboro Tower, <F#> DAL5892, <DIST> 10 miles out.","[ATC]: DAL5892, wind 330 at 7, Runway 32 cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, DAL5892, 10 miles out.
Structured context:
- callsign: DAL5892
- runway: 32
- taxi_route: Juliet, Foxtrot, Kilo
- gate: B2
- wind_dir_deg: 330
- wind_spd_kt: 7
- distance_mi: 10
- distance_nm: 10.5
- pilot_alt_ft: 9000
- assigned_alt_ft: 3000
- hold_short_runway: 14
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: DAL5892, wind 330 at 7, Runway 32 cleared to land.
SLOT_GROUNDING: callsign=DAL5892; runway=32; taxiway=JULIET,FOXTROT,KILO; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=14; cross_runway=NA","{""callsign"": ""DAL5892"", ""pilot_alt"": 9000, ""assign_alt"": 3000, ""dist_nm"": 10.5, ""dist_mi"": 10, ""rwy"": ""32"", ""hs_rwy"": ""14"", ""wind_dir"": 330, ""wind_spd"": 7, ""gate"": ""B2"", ""route"": ""Juliet, Foxtrot, Kilo""}"
train,2264,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> JBU3771, <TXWY> Lima, Bravo, <GATE> D4 [Pilot]: Greensboro Ground, <F#> JBU3771, clear of active, request taxi to Gate <GATE> D4.","[ATC]: JBU3771, taxi to Gate D4 via Lima, Bravo.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, JBU3771, clear of active, request taxi to Gate D4.
Structured context:
- callsign: JBU3771
- runway: 05L
- taxi_route: Lima, Bravo
- gate: D4
- wind_dir_deg: 260
- wind_spd_kt: 14
- distance_mi: 8
- distance_nm: 7.8
- pilot_alt_ft: 10000
- assigned_alt_ft: 5000
- hold_short_runway: 32
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: JBU3771, taxi to Gate D4 via Lima, Bravo.
SLOT_GROUNDING: callsign=JBU3771; runway=05L; taxiway=LIMA,BRAVO; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=32; cross_runway=NA","{""callsign"": ""JBU3771"", ""pilot_alt"": 10000, ""assign_alt"": 5000, ""dist_nm"": 7.8, ""dist_mi"": 8, ""rwy"": ""05L"", ""hs_rwy"": ""32"", ""wind_dir"": 260, ""wind_spd"": 14, ""gate"": ""D4"", ""route"": ""Lima, Bravo""}"
